b,c,w,q,seed,num_rounds,opponent_strategy,swap_mode,memory,model,n_swaps,cooperation_rate,opp_cooperation_rate,parse_failures,total_payoff_raw,c_over_b,direct_reciprocity_favored,indirect_reciprocity_favored
4.0,3.0,0.5,0.0,0,20,random,same,,qwen3-8b-base,12,0.7,0.4,0,50.0,0.75,False,False
4.0,3.0,0.5,0.0,1,20,random,same,,qwen3-8b-base,6,0.45,0.6,0,81.0,0.75,False,False
4.0,3.0,0.5,0.0,2,20,random,same,,qwen3-8b-base,9,0.6,0.4,0,56.0,0.75,False,False
4.0,3.0,0.5,0.0,3,20,random,same,,qwen3-8b-base,10,0.15,0.4,0,83.0,0.75,False,False
4.0,3.0,1.0,0.0,0,20,random,same,,qwen3-8b-base,0,0.1,0.4,0,86.0,0.75,True,False
4.0,3.0,1.0,0.0,1,20,random,same,,qwen3-8b-base,0,0.3,0.6,0,90.0,0.75,True,False
4.0,3.0,1.0,0.0,2,20,random,same,,qwen3-8b-base,0,0.35,0.4,0,71.0,0.75,True,False
4.0,3.0,1.0,0.0,3,20,random,same,,qwen3-8b-base,0,0.25,0.4,0,77.0,0.75,True,False
4.0,3.0,0.5,1.0,0,20,random,same,,qwen3-8b-base,10,0.1,0.25,0,74.0,0.75,False,True
4.0,3.0,0.5,1.0,1,20,random,same,,qwen3-8b-base,12,0.5,0.6,0,78.0,0.75,False,True
4.0,3.0,0.5,1.0,2,20,random,same,,qwen3-8b-base,9,0.65,0.35,0,49.0,0.75,False,True
4.0,3.0,0.5,1.0,3,20,random,same,,qwen3-8b-base,8,0.7,0.45,0,54.0,0.75,False,True
4.0,3.0,1.0,1.0,0,20,random,same,,qwen3-8b-base,0,0.4,0.35,0,64.0,0.75,True,True
4.0,3.0,1.0,1.0,1,20,random,same,,qwen3-8b-base,0,0.45,0.4,0,65.0,0.75,True,True
4.0,3.0,1.0,1.0,2,20,random,same,,qwen3-8b-base,0,0.35,0.35,0,67.0,0.75,True,True
4.0,3.0,1.0,1.0,3,20,random,same,,qwen3-8b-base,0,0.35,0.3,0,63.0,0.75,True,True
